date,ticker,actual,forecast
2023-03-09,NKE,142.16666,143.52919
2023-03-10,NKE,142.51443,142.0972
2023-03-13,NKE,143.87746,142.4323
2023-03-14,NKE,144.68585,143.70186
2023-03-15,NKE,145.09006,144.47856
2023-03-16,NKE,144.78926,145.03825
2023-03-17,NKE,143.23827,144.6562
2023-03-20,NKE,144.65765,143.14783
2023-03-21,NKE,144.65765,144.47249
2023-03-22,NKE,141.98804,144.44409
2023-03-23,NKE,142.06323,141.80911
2023-03-24,NKE,143.49203,141.96529
2023-03-27,NKE,144.10307,143.3956
2023-03-28,NKE,142.71184,143.91478
2023-03-29,NKE,144.11246,142.6239
2023-03-30,NKE,144.22523,143.86409
2023-03-31,NKE,145.70107,144.03151
2023-04-03,NKE,147.44006,145.54112
2023-04-04,NKE,148.98169,147.45221
2023-04-05,NKE,155.67456,148.9381
2023-04-06,NKE,155.2421,155.34784
2023-04-10,NKE,154.46193,155.30928
2023-04-11,NKE,154.41495,154.37608
2023-04-12,NKE,154.08594,154.25075
2023-04-13,NKE,156.14455,154.0068
2023-04-14,NKE,155.89073,155.97266
2023-04-17,NKE,155.73093,155.64215
2023-04-18,NKE,151.35051,155.44763
2023-04-19,NKE,152.7793,151.16063
2023-04-20,NKE,153.7663,152.58672
2023-04-21,NKE,152.92972,153.45674
2023-04-24,NKE,153.86032,152.77426
2023-04-25,NKE,155.27034,153.54771
2023-04-26,NKE,152.8639,155.00986
2023-04-27,NKE,153.22113,152.61092
2023-04-28,NKE,153.87912,153.05733
2023-05-01,NKE,153.78513,153.73325
2023-05-02,NKE,155.12932,153.52403
2023-05-03,NKE,153.0989,155.0392
2023-05-04,NKE,152.4033,152.89601
2023-05-05,NKE,152.9203,152.18132
2023-05-08,NKE,152.57253,152.79485
2023-05-09,NKE,151.3881,152.32306
2023-05-10,NKE,151.95212,151.26604
2023-05-11,NKE,151.3317,151.78477
2023-05-12,NKE,151.13431,151.02791
2023-05-15,NKE,149.9781,150.91391
2023-05-16,NKE,149.78069,149.59053
2023-05-17,NKE,149.4517,149.45131
2023-05-18,NKE,148.97229,149.0831
2023-05-19,NKE,149.37648,148.48389
2023-05-22,NKE,148.57147,149.0641
2023-05-23,NKE,148.51463,148.23283
2023-05-24,NKE,148.37256,148.16487
2023-05-25,NKE,146.2416,148.02432
2023-05-26,NKE,146.18477,145.87718
2023-05-30,NKE,146.20369,145.81471
2023-05-31,NKE,146.85721,145.73355
2023-06-01,NKE,146.3647,146.54774
2023-06-02,NKE,148.66614,146.02284
2023-06-05,NKE,149.94475,148.27231
2023-06-06,NKE,149.81213,149.61708
2023-06-07,NKE,150.13417,149.49919
2023-06-08,NKE,151.78212,149.9423
2023-06-09,NKE,151.54533,151.6685
2023-06-12,NKE,151.44115,151.294
2023-06-13,NKE,152.23674,151.31284
2023-06-14,NKE,153.01335,152.13626
2023-06-15,NKE,155.06857,152.83961
2023-06-16,NKE,155.5421,155.14046
2023-06-20,NKE,155.44739,155.495
2023-06-21,NKE,155.21062,155.5385
2023-06-22,NKE,156.85857,155.2344
2023-06-23,NKE,156.72597,156.84999
2023-06-26,NKE,154.97385,156.78674
2023-06-27,NKE,154.65182,154.82666
2023-06-28,NKE,154.3393,154.50528
2023-06-29,NKE,155.41899,154.18227
2023-06-30,NKE,156.76385,155.28658
2023-07-03,NKE,154.70865,156.86255
2023-07-05,NKE,154.19722,154.67177
2023-07-06,NKE,153.05124,154.03325
2023-07-07,NKE,150.82555,152.87083
2023-07-10,NKE,151.07178,150.65398
2023-07-11,NKE,150.23834,150.83192
2023-07-12,NKE,149.71744,149.98692
2023-07-13,NKE,150.40883,149.42683
2023-07-14,NKE,151.41273,150.08162
2023-07-17,NKE,150.65508,151.23177
2023-07-18,NKE,150.64561,150.3213
2023-07-19,NKE,150.34254,150.31715
2023-07-20,NKE,159.47256,149.99286
2023-07-21,NKE,161.1868,158.99904
2023-07-24,NKE,162.02974,160.88335
2023-07-25,NKE,163.27043,161.62732
2023-07-26,NKE,163.58296,162.79039
2023-07-27,NKE,164.50168,163.26976
2023-07-28,NKE,165.24986,164.1512
2023-07-31,NKE,158.66754,164.73628
2023-08-01,NKE,159.9556,158.4178
2023-08-02,NKE,160.92163,159.82997
2023-08-03,NKE,161.61299,160.68576
2023-08-04,NKE,160.09763,161.30173
2023-08-07,NKE,163.94287,159.9851
2023-08-08,NKE,164.01863,163.41234
2023-08-09,NKE,163.91446,163.56607
2023-08-10,NKE,163.06207,163.35056
2023-08-11,NKE,164.6532,162.71602
2023-08-14,NKE,164.2649,164.0676
2023-08-15,NKE,163.79135,163.73051
2023-08-16,NKE,163.27043,163.30421
2023-08-17,NKE,164.80472,162.8613
2023-08-18,NKE,163.36514,164.29515
2023-08-21,NKE,158.49706,162.94627
2023-08-22,NKE,157.23741,158.31715
2023-08-23,NKE,155.82623,157.15141
2023-08-24,NKE,156.3566,155.69852
2023-08-25,NKE,158.59843,156.22667
2023-08-28,NKE,156.72864,158.38881
2023-08-29,NKE,156.74771,156.5333
2023-08-30,NKE,156.19444,156.39851
2023-08-31,NKE,154.23877,155.95834
2023-09-01,NKE,153.094,153.95863
2023-09-05,NKE,153.2848,152.82085
2023-09-06,NKE,150.73769,152.88983
2023-09-07,NKE,152.6647,150.3992
2023-09-08,NKE,153.17032,152.4113
2023-09-11,NKE,155.17368,152.91121
2023-09-12,NKE,156.05133,154.99443
2023-09-13,NKE,156.44244,155.90784
2023-09-14,NKE,156.20398,156.31548
2023-09-15,NKE,154.01935,155.94167
2023-09-18,NKE,154.99243,153.72734
2023-09-19,NKE,154.73485,154.83748
2023-09-20,NKE,155.41219,154.42888
2023-09-21,NKE,154.21971,155.29317
2023-09-22,NKE,153.11308,153.94315
2023-09-25,NKE,152.88411,152.8162
2023-09-26,NKE,151.70122,152.55476
2023-09-27,NKE,149.87909,151.51057
2023-09-28,NKE,149.6597,149.65395
2023-09-29,NKE,148.5817,149.29187
2023-10-02,NKE,148.00931,148.21748
2023-10-03,NKE,148.19058,147.59021
2023-10-04,NKE,148.3623,147.7999
2023-10-05,NKE,149.90773,147.99387
2023-10-06,NKE,150.38472,149.70934
2023-10-09,NKE,151.24329,150.06001
2023-10-10,NKE,151.07158,151.06598
2023-10-11,NKE,148.9919,150.7813
2023-10-12,NKE,149.13501,148.7098
2023-10-13,NKE,149.63107,148.92274
2023-10-16,NKE,150.27979,149.34328
2023-10-17,NKE,148.90605,150.01515
2023-10-18,NKE,145.7007,148.63837
2023-10-19,NKE,145.30957,145.52045
2023-10-20,NKE,145.95827,145.08601
2023-10-23,NKE,144.42236,145.6764
2023-10-24,NKE,144.26971,144.17064
2023-10-25,NKE,144.5941,143.95618
2023-10-26,NKE,142.14236,144.42226
2023-10-27,NKE,138.89883,141.85689
2023-10-30,NKE,140.26303,138.70439
2023-10-31,NKE,141.51274,140.07222
2023-11-01,NKE,141.84663,141.3083
2023-11-02,NKE,143.3253,141.6328
2023-11-03,NKE,144.37468,143.10735
2023-11-06,NKE,144.7181,144.18211
2023-11-07,NKE,143.95491,144.502
2023-11-08,NKE,143.43024,143.68468
2023-11-09,NKE,140.63509,143.28728
2023-11-10,NKE,140.4729,140.4712
2023-11-13,NKE,140.83542,140.3248
2023-11-14,NKE,140.86406,140.54817
2023-11-15,NKE,141.95157,140.64003
2023-11-16,NKE,143.19174,141.87126
2023-11-17,NKE,142.896,142.92693
2023-11-20,NKE,144.15573,142.67143
2023-11-21,NKE,145.31926,144.0579
2023-11-22,NKE,145.03082,145.07545
2023-11-24,NKE,146.6463,144.78265
2023-11-27,NKE,145.47313,146.45038
2023-11-28,NKE,145.8097,145.25264
2023-11-29,NKE,146.27129,145.70468
2023-11-30,NKE,148.7234,146.0696
2023-12-01,NKE,152.30061,148.6203
2023-12-04,NKE,152.78142,152.35046
2023-12-05,NKE,152.46408,152.84863
2023-12-06,NKE,150.60815,152.33788
2023-12-07,NKE,149.43498,150.45459
2023-12-08,NKE,148.49261,149.25383
2023-12-11,NKE,149.10805,148.31194
2023-12-12,NKE,149.11766,148.89473
2023-12-13,NKE,149.81001,149.00774
2023-12-14,NKE,150.84857,149.67146
2023-12-15,NKE,149.20421,150.6283
2023-12-18,NKE,149.47345,148.99837
2023-12-19,NKE,150.45432,149.36705
2023-12-20,NKE,147.38676,150.21643
2023-12-21,NKE,148.89648,147.22813
2023-12-22,NKE,149.49269,148.62169
2023-12-26,NKE,150.14659,149.26968
2023-12-27,NKE,150.34854,150.02863
2023-12-28,NKE,150.56972,150.11905
2023-12-29,NKE,150.72357,150.37207
2024-01-02,NKE,153.82957,150.6421
2024-01-03,NKE,154.79118,153.71852
2024-01-04,NKE,154.46423,154.84529
2024-01-05,NKE,154.94504,154.48558
2024-01-08,NKE,155.32968,154.97128
2024-01-09,NKE,155.42586,155.34108
2024-01-10,NKE,155.65662,155.30708
2024-01-11,NKE,154.96428,155.67355
2024-01-12,NKE,156.15668,154.8014
2024-01-16,NKE,154.35846,156.1614
2024-01-17,NKE,154.27193,154.17488
2024-01-18,NKE,155.02199,154.19762
2024-01-19,NKE,155.47394,154.81587
2024-01-22,NKE,156.23361,155.42075
2024-01-23,NKE,153.67572,156.096
2024-01-24,NKE,152.85834,153.42456
2024-01-25,NKE,153.4353,152.62746
2024-01-26,NKE,153.37762,153.18922
2024-01-29,NKE,153.243,153.16963
2024-01-30,NKE,152.67564,153.01906
2024-01-31,NKE,152.80063,152.55882
2024-02-01,NKE,152.28139,152.70665
2024-02-02,NKE,150.59853,152.10704
2024-02-05,NKE,149.81964,150.38028
2024-02-06,NKE,151.99289,149.42628
2024-02-07,NKE,151.91595,151.76341
2024-02-08,NKE,150.39662,151.72574
2024-02-09,NKE,150.74278,149.97606
2024-02-12,NKE,151.79097,150.44392
2024-02-13,NKE,150.46393,151.54926
2024-02-14,NKE,149.76195,150.09718
2024-02-15,NKE,151.85826,149.45407
2024-02-16,NKE,151.68385,151.51793
2024-02-20,NKE,152.95312,151.33385
2024-02-21,NKE,153.74763,152.6605
2024-02-22,NKE,155.46263,153.48439
2024-02-23,NKE,156.80943,155.46184
2024-02-26,NKE,155.79205,156.73537
2024-02-27,NKE,155.97615,155.66376
2024-02-28,NKE,156.52844,155.84247
2024-02-29,NKE,156.36372,156.44957
2024-03-01,NKE,157.08072,156.44655
2024-03-04,NKE,154.8716,157.17015
2024-03-05,NKE,154.99756,154.68245
2024-03-06,NKE,154.38715,154.84056
2024-03-07,NKE,153.93175,154.21696
2024-03-08,NKE,154.56154,153.72313
2024-03-11,NKE,156.21838,154.36635
2024-03-12,NKE,157.68146,156.29004
2024-03-13,NKE,156.09244,157.72386
2024-03-14,NKE,154.26118,155.95
2024-03-15,NKE,153.26318,154.20978
2024-03-18,NKE,151.88731,153.01396
2024-03-19,NKE,151.35442,151.62541
2024-03-20,NKE,150.91841,151.14223
2024-03-21,NKE,150.90872,150.56306
2024-03-22,NKE,150.40488,150.67189
2024-03-25,NKE,150.3952,150.15714
2024-03-26,NKE,150.9281,150.00816
2024-03-27,NKE,153.05005,150.55037
2024-03-28,NKE,153.27289,152.75966
2022-05-13,PG,109.71676,108.856705
2022-05-16,PG,108.952095,109.776505
2022-05-17,PG,112.56355,109.10075
2022-05-18,PG,110.638054,112.179
2022-05-19,PG,108.99816,110.73461
2022-05-20,PG,108.10449,109.09743
2022-05-23,PG,114.79308,108.26909
2022-05-24,PG,116.41456,114.29068
2022-05-25,PG,117.2253,116.1198
2022-05-26,PG,119.252144,116.717186
2022-05-27,PG,120.93813,118.72665
2022-05-31,PG,121.82253,120.28697
2022-06-01,PG,119.685135,121.23442
2022-06-02,PG,121.61066,119.4046
2022-06-03,PG,119.91547,120.97432
2022-06-06,PG,119.51931,119.766235
2022-06-07,PG,119.83257,119.23771
2022-06-08,PG,117.92548,119.52256
2022-06-09,PG,115.44721,117.85353
2022-06-10,PG,110.140564,115.42359
2022-06-13,PG,106.86075,110.15807
2022-06-14,PG,105.082664,106.99694
2022-06-15,PG,106.326416,105.31142
2022-06-16,PG,104.50224,106.39279
2022-06-17,PG,104.13373,104.731064
2022-06-21,PG,106.71334,104.349045
2022-06-22,PG,106.11451,106.76268
2022-06-23,PG,104.95367,106.16171
2022-06-24,PG,108.08607,105.1207
2022-06-27,PG,107.220055,107.73293
2022-06-28,PG,106.70414,107.278564
2022-06-29,PG,106.22507,106.74527
2022-06-30,PG,103.74679,106.23033
2022-07-01,PG,105.073456,103.83544
2022-07-05,PG,104.67378,105.13796
2022-07-06,PG,103.995285,104.76586
2022-07-07,PG,106.62562,104.039375
2022-07-08,PG,106.291,106.40352
2022-07-11,PG,104.896866,106.34459
2022-07-12,PG,104.99909,104.97656
2022-07-13,PG,104.013885,105.04875
2022-07-14,PG,100.37977,104.170685
2022-07-15,PG,104.98051,100.604294
2022-07-18,PG,103.90235,104.72927
2022-07-19,PG,106.476906,104.046844
2022-07-20,PG,106.45831,106.221756
2022-07-21,PG,107.18329,106.27765
2022-07-22,PG,106.662796,106.9931
2022-07-25,PG,107.09034,106.68666
2022-07-26,PG,105.41734,107.09163
2022-07-27,PG,107.10892,105.41751
2022-07-28,PG,106.70927,106.96546
2022-07-29,PG,107.22046,106.70894
2022-08-01,PG,106.151596,107.22859
2022-08-02,PG,104.4972,106.21449
2022-08-03,PG,105.59393,104.550804
2022-08-04,PG,104.43213,105.539444
2022-08-05,PG,107.59223,104.381325
2022-08-08,PG,106.28172,107.42735
2022-08-09,PG,107.239044,106.38252
2022-08-10,PG,110.036674,107.10894
2022-08-11,PG,111.66319,109.761955
2022-08-12,PG,113.51278,111.44235
2022-08-15,PG,113.819496,113.19538
2022-08-16,PG,114.90695,113.426895
2022-08-17,PG,113.940315,114.4507
2022-08-18,PG,113.05735,113.79413
2022-08-19,PG,110.25973,112.85104
2022-08-22,PG,108.438034,110.189674
2022-08-23,PG,107.36917,108.29542
2022-08-24,PG,107.62941,107.370865
2022-08-25,PG,110.18537,107.48108
2022-08-26,PG,106.57915,110.04176
2022-08-29,PG,106.3189,106.57037
2022-08-30,PG,106.33747,106.206696
2022-08-31,PG,105.705475,106.36234
2022-09-01,PG,106.43043,105.67593
2022-09-02,PG,105.686874,106.41769
2022-09-06,PG,105.71476,105.7081
2022-09-07,PG,107.72236,105.6156
2022-09-08,PG,110.23186,107.49472
2022-09-09,PG,110.761635,109.912
2022-09-12,PG,112.07214,110.4366
2022-09-13,PG,108.177795,111.58342
2022-09-14,PG,107.926834,108.08832
2022-09-15,PG,109.55336,107.814865
2022-09-16,PG,108.8191,109.48425
2022-09-19,PG,109.82289,108.67421
2022-09-20,PG,107.65729,109.68346
2022-09-21,PG,104.55295,107.63391
2022-09-22,PG,103.363266,104.57746
2022-09-23,PG,101.43932,103.35817
2022-09-26,PG,99.255135,101.59418
2022-09-27,PG,98.381454,99.46327
2022-09-28,PG,100.37047,98.612015
2022-09-29,PG,98.66959,100.531944
2022-09-30,PG,97.12671,98.87003
2022-10-03,PG,100.128815,97.36683
2022-10-04,PG,104.8132,100.01046
2022-10-05,PG,103.5191,104.47052
2022-10-06,PG,101.40915,103.62483
2022-10-07,PG,99.38359,101.43738
2022-10-10,PG,98.455185,99.612045
2022-10-11,PG,95.6138,98.58657
2022-10-12,PG,97.1611,95.97884
2022-10-13,PG,102.56258,97.3389
2022-10-14,PG,104.26931,102.27086
2022-10-17,PG,108.64863,104.20628
2022-10-18,PG,111.44315,108.18213
2022-10-19,PG,109.258194,110.820175
2022-10-20,PG,108.901825,108.93526
2022-10-21,PG,114.62215,108.53124
2022-10-24,PG,114.76282,113.86393
2022-10-25,PG,115.06288,114.14656
2022-10-26,PG,116.38515,114.37096
2022-10-27,PG,116.844635,115.69553
2022-10-28,PG,118.23253,116.18034
2022-10-31,PG,118.04497,117.41479
2022-11-01,PG,120.17367,117.34461
2022-11-02,PG,119.06712,119.27878
2022-11-03,PG,119.282814,118.5386
2022-11-04,PG,122.5462,118.69794
2022-11-07,PG,123.19326,121.58408
2022-11-08,PG,123.26829,122.36585
2022-11-09,PG,121.66472,122.52733
2022-11-10,PG,126.67231,121.27409
2022-11-11,PG,126.87865,125.64422
2022-11-14,PG,125.575165,126.07111
2022-11-15,PG,124.665535,125.04069
2022-11-16,PG,124.83432,124.172195
2022-11-17,PG,124.29043,124.36197
2022-11-18,PG,125.50952,123.95207
2022-11-21,PG,124.7687,124.96689
2022-11-22,PG,126.634796,124.41033
2022-11-23,PG,127.98518,126.12375
2022-11-25,PG,128.22899,127.44938
2022-11-28,PG,125.9878,127.70093
2022-11-29,PG,128.06021,125.75337
2022-11-30,PG,129.57939,127.51407
2022-12-01,PG,127.76015,129.12675
2022-12-02,PG,126.74735,127.49147
2022-12-05,PG,123.19326,126.48317
2022-12-06,PG,123.39955,122.99608
2022-12-07,PG,123.31516,123.19896
2022-12-08,PG,124.60926,123.09348
2022-12-09,PG,123.934105,124.4208
2022-12-12,PG,125.856476,123.76369
2022-12-13,PG,125.73459,125.42828
2022-12-14,PG,125.10628,125.600586
2022-12-15,PG,122.00231,124.86491
2022-12-16,PG,121.242714,121.753525
2022-12-19,PG,121.9648,120.94129
2022-12-20,PG,122.55557,121.76134
2022-12-21,PG,123.934105,122.27824
2022-12-22,PG,122.527466,123.5504
2022-12-23,PG,123.10887,122.283035
2022-12-27,PG,123.540245,122.69922
2022-12-28,PG,124.21542,123.224075
2022-12-29,PG,124.92813,123.91355
2022-12-30,PG,125.75334,124.60116
2023-01-03,PG,126.70987,125.410416
2023-01-04,PG,127.89142,126.41491
2023-01-05,PG,127.863075,127.58563
2023-01-06,PG,130.30983,127.65331
2023-01-09,PG,129.77133,129.84792
2023-01-10,PG,130.93332,129.59851
2023-01-11,PG,131.90636,130.70477
2023-01-12,PG,131.7741,131.65971
2023-01-13,PG,135.09937,131.58293
2023-01-17,PG,133.01164,134.55171
2023-01-18,PG,129.01561,132.92041
2023-01-19,PG,127.29626,128.92303
2023-01-20,PG,127.60801,127.175316
2023-01-23,PG,129.6769,127.43408
2023-01-24,PG,130.79161,129.486
2023-01-25,PG,131.42456,130.59578
2023-01-26,PG,132.23697,131.27452
2023-01-27,PG,132.55817,131.94121
2023-01-30,PG,131.43399,132.45522
2023-01-31,PG,132.21808,131.41295
2023-02-01,PG,131.86856,132.02248
2023-02-02,PG,131.2545,131.79794
2023-02-03,PG,133.28557,131.22551
2023-02-06,PG,134.06967,133.0553
2023-02-07,PG,135.70398,133.9388
2023-02-08,PG,134.74983,135.58846
2023-02-09,PG,132.65263,134.68468
2023-02-10,PG,133.23834,132.6834
2023-02-13,PG,134.68372,133.11835
2023-02-14,PG,135.27885,134.6912
2023-02-15,PG,135.84567,135.21419
2023-02-16,PG,133.97519,135.86902
2023-02-17,PG,134.37198,133.87509
2023-02-21,PG,131.90636,134.32884
2023-02-22,PG,130.89552,131.8144
2023-02-23,PG,131.94412,130.84538
2023-02-24,PG,133.13441,131.78334
2023-02-27,PG,134.29639,133.0212
2023-02-28,PG,135.42056,134.22925
2023-03-01,PG,134.66484,135.39241
2023-03-02,PG,133.2667,134.61447
2023-03-03,PG,135.71342,133.16179
2023-03-06,PG,134.91988,135.50623
2023-03-07,PG,130.9522,134.91774
2023-03-08,PG,130.17757,130.78746
2023-03-09,PG,123.13021,129.91264
2023-03-10,PG,126.2571,123.086136
2023-03-13,PG,123.989876,125.74037
2023-03-14,PG,127.173454,123.83383
2023-03-15,PG,121.16526,126.739845
2023-03-16,PG,123.51753,121.15387
2023-03-17,PG,118.85079,123.144226
2023-03-20,PG,120.107216,118.97441
2023-03-21,PG,123.32859,119.98202
2023-03-22,PG,120.145004,123.071266
2023-03-23,PG,119.82382,120.175446
2023-03-24,PG,118.00058,119.67566
2023-03-27,PG,121.38255,118.03943
2023-03-28,PG,121.75098,121.05149
2023-03-29,PG,121.99659,121.62656
2023-03-30,PG,121.62817,121.734344
2023-03-31,PG,123.10189,121.37235
2023-04-03,PG,122.96017,122.71437
2023-04-04,PG,121.31642,122.74356
2023-04-05,PG,121.497314,121.23424
2023-04-06,PG,121.36401,121.26057
2023-04-10,PG,121.76391,121.213684
2023-04-11,PG,122.36373,121.56152
2023-04-12,PG,122.34468,122.182915
2023-04-13,PG,122.81122,122.132416
2023-04-14,PG,132.08464,122.494576
2023-04-17,PG,133.13197,131.35117
2023-04-18,PG,134.62675,132.64278
2023-04-19,PG,134.45538,133.92535
2023-04-20,PG,134.06502,133.8209
2023-04-21,PG,133.80795,133.63235
2023-04-24,PG,133.98886,133.35942
2023-04-25,PG,131.07544,133.68268
2023-04-26,PG,128.7523,130.85475
2023-04-27,PG,130.48514,128.6854
2023-04-28,PG,131.61813,130.16832
2023-05-01,PG,134.43634,131.3236
2023-05-02,PG,132.26556,133.89935
2023-05-03,PG,129.46637,132.07327
2023-05-04,PG,127.69548,129.35591
2023-05-05,PG,130.18997,127.54688
2023-05-08,PG,130.50418,129.89162
2023-05-09,PG,129.87578,130.32985
2023-05-10,PG,129.94243,129.79233
2023-05-11,PG,129.53304,129.80048
2023-05-12,PG,127.67643,129.35692
2023-05-15,PG,128.7523,127.6412
2023-05-16,PG,127.88591,128.51302
2023-05-17,PG,131.81805,127.791306
2023-05-18,PG,132.81776,131.28508
2023-05-19,PG,132.51309,132.44644
2023-05-22,PG,131.41818,132.22408
2023-05-23,PG,130.04716,131.22604
2023-05-24,PG,128.85703,129.9005
2023-05-25,PG,129.17123,128.7872
2023-05-26,PG,130.3804,128.91534
2023-05-30,PG,130.87549,130.08153
2023-05-31,PG,129.2093,130.59215
2023-06-01,PG,130.98976,129.07118
2023-06-02,PG,133.74129,130.56215
2023-06-05,PG,132.42741,133.36153
2023-06-06,PG,132.66545,132.27943
2023-06-07,PG,133.95076,132.39001
2023-06-08,PG,133.98886,133.65013
2023-06-09,PG,134.25542,133.82773
2023-06-12,PG,134.24593,134.09175
2023-06-13,PG,135.21706,134.07141
2023-06-14,PG,134.71245,135.04163
2023-06-15,PG,136.23582,134.67001
2023-06-16,PG,136.39763,136.0165
2023-06-20,PG,135.70264,136.30956
2023-06-21,PG,135.50269,135.69676
2023-06-22,PG,132.89394,135.324
2023-06-23,PG,132.1989,132.8538
2023-06-26,PG,132.52261,131.98038
2023-06-27,PG,132.53212,132.41481
2023-06-28,PG,131.95135,132.39626
2023-06-29,PG,136.55951,131.83849
2023-06-30,PG,138.47324,136.11128
2023-07-03,PG,139.58719,138.30806
2023-07-05,PG,138.65732,139.55849
2023-07-06,PG,137.28647,138.64023
2023-07-07,PG,138.3697,137.21422
2023-07-10,PG,139.14621,138.18175
2023-07-11,PG,141.3223,139.04997
2023-07-12,PG,142.02213,141.24211
2023-07-13,PG,142.71234,141.90364
2023-07-14,PG,143.57513,142.52989
2023-07-17,PG,147.03581,143.3964
2023-07-18,PG,147.30421,146.924
2023-07-19,PG,147.86981,147.16231
2023-07-20,PG,149.69122,147.68831
2023-07-21,PG,148.54088,149.38939
2023-07-24,PG,151.4647,148.2417
2023-07-25,PG,150.33354,151.23677
2023-07-26,PG,151.23462,149.99043
2023-07-27,PG,149.56659,150.87389
2023-07-28,PG,150.41982,149.29141
2023-07-31,PG,151.42638,150.20332
2023-08-01,PG,150.6786,151.08153
2023-08-02,PG,148.97224,150.36253
2023-08-03,PG,149.88298,148.7174
2023-08-04,PG,149.56659,149.57335
2023-08-07,PG,150.276,149.42456
2023-08-08,PG,149.4324,150.00615
2023-08-09,PG,147.42882,149.20709
2023-08-10,PG,147.20836,147.28183
2023-08-11,PG,148.06155,147.03685
2023-08-14,PG,148.36832,147.96794
2023-08-15,PG,144.59128,148.16469
2023-08-16,PG,143.97774,144.46355
2023-08-17,PG,142.48227,143.72182
2023-08-18,PG,142.80821,142.25868
2023-08-21,PG,143.29712,142.48882
2023-08-22,PG,140.32535,143.0847
2023-08-23,PG,141.27438,140.00014
2023-08-24,PG,141.14017,140.89041
2023-08-25,PG,140.96765,140.95876
2023-08-28,PG,141.45654,140.61345
2023-08-29,PG,142.60689,141.26315
2023-08-30,PG,142.03174,142.26157
2023-08-31,PG,140.2774,141.73393
2023-09-01,PG,140.74715,140.09764
2023-09-05,PG,139.19414,140.5374
2023-09-06,PG,138.96408,139.03304
2023-09-07,PG,137.77538,138.66032
2023-09-08,PG,137.88081,137.65585
2023-09-11,PG,138.48476,137.7389
2023-09-12,PG,140.287,138.31554
2023-09-13,PG,140.3541,140.10405
2023-09-14,PG,143.07664,140.18123
2023-09-15,PG,142.65485,142.84355
2023-09-18,PG,142.952,142.47348
2023-09-19,PG,142.76984,142.75114
2023-09-20,PG,142.16592,142.56477
2023-09-21,PG,141.0539,141.9983
2023-09-22,PG,139.70221,140.98207
2023-09-25,PG,140.39246,139.45963
2023-09-26,PG,138.93532,140.29283
2023-09-27,PG,139.75015,138.6628
2023-09-28,PG,141.48529,139.57263
2023-09-29,PG,139.02159,141.39072
2023-10-02,PG,137.82329,138.89001
2023-10-03,PG,136.80714,137.66452
2023-10-04,PG,137.42067,136.6125
2023-10-05,PG,138.00009,137.1344
2023-10-06,PG,140.12466,137.76082
2023-10-09,PG,139.80597,139.93608
2023-10-10,PG,140.65579,139.652
2023-10-11,PG,141.13866,140.59431
2023-10-12,PG,140.8103,141.00945
2023-10-13,PG,142.92523,140.81999
2023-10-16,PG,142.78036,142.91998
2023-10-17,PG,142.47133,142.65962
2023-10-18,PG,140.90689,142.33546
2023-10-19,PG,140.30814,140.7264
2023-10-20,PG,138.0484,140.13356
2023-10-23,PG,136.16525,137.82076
2023-10-24,PG,136.32942,135.93253
2023-10-25,PG,135.58582,136.06601
2023-10-26,PG,135.93347,135.39717
2023-10-27,PG,131.03732,135.84724
2023-10-30,PG,132.708,130.8341
2023-10-31,PG,134.29175,132.29282
2023-11-01,PG,134.17587,134.11917
2023-11-02,PG,136.57085,134.10846
2023-11-03,PG,138.09668,136.10509
2023-11-06,PG,139.13963,137.71678
2023-11-07,PG,139.07202,138.83986
2023-11-08,PG,139.75769,138.9452
2023-11-09,PG,139.34244,139.51035
2023-11-10,PG,141.40903,139.15886
2023-11-13,PG,140.78134,141.1916
2023-11-14,PG,143.35014,140.59297
2023-11-15,PG,144.60556,143.15926
2023-11-16,PG,146.25691,144.52629
2023-11-17,PG,147.57996,146.02644
2023-11-20,PG,148.03384,147.3497
2023-11-21,PG,147.72482,147.74588
2023-11-22,PG,148.07246,147.4321
2023-11-24,PG,148.27525,147.77005
2023-11-27,PG,147.93726,147.9752
2023-11-28,PG,148.27525,147.76672
2023-11-29,PG,149.02852,147.98756
2023-11-30,PG,150.72818,148.75206
2023-12-01,PG,151.46213,150.43169
2023-12-04,PG,152.57271,151.1715
2023-12-05,PG,152.55338,152.27368
2023-12-06,PG,150.95029,152.3967
2023-12-07,PG,151.41382,150.71048
2023-12-08,PG,153.08452,151.13974
2023-12-11,PG,153.64464,152.92929
2023-12-12,PG,155.01591,153.50182
2023-12-13,PG,155.53741,154.9201
2023-12-14,PG,158.36694,155.3323
2023-12-15,PG,159.56442,158.06163
2023-12-18,PG,160.53014,159.23532
2023-12-19,PG,162.67401,160.17323
2023-12-20,PG,160.83916,162.14406
2023-12-21,PG,161.75656,160.5641
2023-12-22,PG,161.66,161.45
2023-12-26,PG,162.61607,161.31703
2023-12-27,PG,163.59145,162.25691
2023-12-28,PG,164.46059,163.18515
2023-12-29,PG,164.26746,163.92526
2024-01-02,PG,166.17955,163.89896
2024-01-03,PG,165.45528,165.69325
2024-01-04,PG,166.55324,165.01497
2024-01-05,PG,167.3889,165.95213
2024-01-08,PG,167.14597,166.77872
2024-01-09,PG,165.8245,166.5739
2024-01-10,PG,166.1743,165.3066
2024-01-11,PG,165.4747,165.64888
2024-01-12,PG,164.26012,164.98994
2024-01-16,PG,163.23016,163.84706
2024-01-17,PG,162.35565,162.95042
